,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma
25,2023-10-25,UNH,527.27001953125,532.3599853515625,520.0800170898438,526.33251953125,2380100.0,2.0,0.0,174.25966011695766,162.39883292503453,0.0,-66.66666666666667,100.0,526.33251953125,526.33251953125
26,2023-10-25,V,232.25,238.47999572753906,231.2899932861328,235.47117614746094,10365300.0,2.0,0.0,174.25966011695766,162.39883292503453,0.0,-66.66666666666667,100.0,235.47117614746094,235.47117614746094
27,2023-10-25,VZ,34.5,34.61000061035156,33.599998474121094,32.60332489013672,30832800.0,2.0,0.0,174.25966011695766,162.39883292503453,0.0,-66.66666666666667,100.0,32.60332489013672,32.60332489013672
28,2023-10-25,WBA,21.260000228881836,21.690000534057617,20.979999542236328,20.643695831298828,10408400.0,2.0,0.0,174.25966011695766,162.39883292503453,0.0,-66.66666666666667,100.0,20.643695831298828,20.643695831298828
29,2023-10-25,WMT,54.38666534423828,54.776668548583984,54.15666580200195,53.683292388916016,16621800.0,2.0,0.0,174.25966011695766,162.39883292503453,0.0,-66.66666666666667,100.0,53.683292388916016,53.683292388916016
30,2023-10-26,AAPL,170.3699951171875,171.3800048828125,165.6699981689453,166.23252868652344,70625300.0,3.0,-0.09408349257250848,174.25966011695766,162.39883292503453,0.0,-66.66666666666667,100.0,168.3292465209961,168.3292465209961
31,2023-10-26,AMGN,271.5,273.44000244140625,269.1400146484375,263.65753173828125,2269900.0,3.0,-0.05373372787084918,268.2420521899865,261.46800030024787,0.0,-66.66666666666667,100.0,264.8550262451172,264.8550262451172
32,2023-10-26,AXP,143.3699951171875,144.91000366210938,142.99000549316406,142.43710327148438,3378000.0,3.0,-0.0040129637106929295,142.77948625760098,142.2735838107584,0.0,-66.66666666666667,100.0,142.5265350341797,142.5265350341797
33,2023-10-26,BA,177.11000061035156,182.9499969482422,176.52999877929688,179.08999633789062,6961800.0,3.0,0.03051283420660411,180.3333273407097,176.48666472472,100.0,-66.66666666666903,100.0,178.40999603271484,178.40999603271484
34,2023-10-26,CAT,245.52999877929688,246.72999572753906,240.41000366210938,240.43556213378906,3859200.0,3.0,-0.0558511293851609,245.20073765878652,238.15975123281504,0.0,-66.66666666666667,100.0,241.68024444580078,241.68024444580078
35,2023-10-26,CRM,197.4199981689453,199.66000366210938,193.67999267578125,195.9939727783203,5149100.0,3.0,-0.018149400368741908,197.54246569838273,195.25442456040633,0.0,-66.66666666666667,100.0,196.39844512939453,196.39844512939453
36,2023-10-26,CSCO,51.869998931884766,52.130001068115234,51.310001373291016,50.56028366088867,17594500.0,3.0,-0.022744777875068678,52.50085066544089,49.63348389876809,0.0,-66.66666666666667,100.0,51.06716728210449,51.06716728210449
37,2023-10-26,CVX,155.00999450683594,155.17999267578125,153.6300048828125,149.9771728515625,10830400.0,3.0,-0.02435302734372158,152.05495446736103,148.98484045451397,0.0,-66.66666666666667,100.0,150.5198974609375,150.5198974609375
38,2023-10-26,DIS,80.08000183105469,80.61000061035156,79.41999816894531,79.52083587646484,11651000.0,3.0,-0.0181139676998896,81.06630570839697,78.78273146201319,0.0,-66.66666666666667,100.0,79.92451858520508,79.92451858520508
39,2023-10-26,DOW,47.400001525878906,48.279998779296875,47.400001525878906,46.780418395996094,6216100.0,3.0,0.010491236662247161,47.207913256413484,45.885314130061126,100.0,-66.66666666666667,100.0,46.546613693237305,46.546613693237305
40,2023-10-26,GS,296.9599914550781,300.1400146484375,294.7799987792969,292.49835205078125,2011200.0,3.0,0.005081763634279923,292.7054227618388,292.06477987487995,100.0,66.6666666665691,100.0,292.3851013183594,292.3851013183594
41,2023-10-26,HD,280.5299987792969,283.239990234375,277.75,274.5039367675781,3108200.0,3.0,-0.06491059523364129,280.04205897075366,271.85897252338697,0.0,-66.66666666666667,100.0,275.9505157470703,275.9505157470703
42,2023-10-26,HON,178.5800018310547,182.99000549316406,174.8800048828125,173.15647888183594,4817600.0,3.0,-0.044793740296967144,176.97824645012125,171.33123230964438,0.0,-66.66666666666667,100.0,174.1547393798828,174.1547393798828
43,2023-10-26,IBM,142.1999969482422,144.41000366210938,141.5800018310547,139.47906494140625,11130200.0,3.0,0.1454088259966113,145.40415535486753,127.07289542638247,100.0,66.66666666666698,100.0,136.238525390625,136.238525390625
44,2023-10-26,INTC,32.88999938964844,33.220001220703125,32.150001525878906,32.187950134277344,59142500.0,3.0,-0.006884122506164658,32.775298186834256,31.907437256280975,0.0,-66.66666666666667,100.0,32.34136772155762,32.34136772155762
45,2023-10-26,JNJ,151.97000122070312,151.97000122070312,148.8800048828125,145.52606201171875,7612500.0,3.0,-0.056316033387787456,150.33090278967188,143.23130729333593,0.0,-66.66666666666526,100.0,146.7811050415039,146.7811050415039
46,2023-10-26,JPM,139.75999450683594,141.6699981689453,139.42999267578125,139.08602905273438,9109400.0,3.0,0.007980737930694204,139.41122660165468,138.40511861318907,100.0,66.66666666666667,100.0,138.90817260742188,138.90817260742188
47,2023-10-26,KO,56.369998931884766,56.630001068115234,55.720001220703125,54.90022277832031,16228400.0,3.0,-0.007507874415466631,55.54078886540243,54.594293379470614,0.0,66.66666666666667,100.0,55.06754112243652,55.06754112243652
48,2023-10-26,MCD,258.3599853515625,259.5400085449219,255.67999267578125,252.86752319335938,2702600.0,3.0,-0.04878753270858738,257.030038067227,250.8795383487886,0.0,-66.66666666666326,100.0,253.9547882080078,253.9547882080078
49,2023-10-26,MMM,75.05016326904297,75.71070098876953,73.82942962646484,70.83512115478516,4623975.0,3.0,-0.013266367790038203,71.96699748019869,70.2945457937271,0.0,-66.66666666666315,100.0,71.13077163696289,71.13077163696289
50,2023-10-26,MRK,103.0999984741211,107.2300033569336,102.98999786376953,104.13070678710938,11335700.0,3.0,0.04249797723231552,105.86240605477708,100.50481196280104,100.0,66.66666666666667,100.0,103.18360900878906,103.18360900878906
51,2023-10-26,MSFT,340.5400085449219,341.6300048828125,326.94000244140625,326.0337829589844,37828500.0,3.0,-0.2851080283140277,350.3589812756338,314.41625676147555,0.0,-66.66666666666626,100.0,332.3876190185547,332.3876190185547
52,2023-10-26,NKE,102.18000030517578,102.62999725341797,99.94999694824219,99.32950592041016,11222600.0,3.0,-0.0784294421856373,106.02104577746375,96.13367834363,0.0,-66.66666666666697,100.0,101.07736206054688,101.07736206054688
53,2023-10-26,PG,151.0500030517578,151.3800048828125,149.74000549316406,147.9048614501953,7582100.0,3.0,-0.01772146958572307,149.41684364404668,147.18275047216426,0.0,66.66666666666667,100.0,148.29979705810547,148.29979705810547
54,2023-10-26,TRV,165.6699981689453,167.3699951171875,164.16000366210938,162.82057189941406,1972300.0,3.0,-0.0059971931653137744,163.33224782082598,162.57619944479902,0.0,66.66666666666738,100.0,162.9542236328125,162.9542236328125
55,2023-10-26,UNH,525.7000122070312,530.469970703125,522.52001953125,524.4960327148438,2675800.0,3.0,-0.04120322985522762,528.011460685928,522.8170915601657,0.0,-66.66666666666667,100.0,525.4142761230469,525.4142761230469
56,2023-10-26,V,234.57000732421875,235.61000061035156,230.36000061035156,229.93357849121094,6414500.0,3.0,-0.12424097305691362,240.53372302777015,224.87103161090172,0.0,-66.66666666666667,100.0,232.70237731933594,232.70237731933594
57,2023-10-26,VZ,33.65999984741211,34.70000076293945,33.63999938964844,33.35816955566406,34367000.0,3.0,0.016935617495803967,34.04825878637414,31.91323565942664,100.0,66.66666666666667,100.0,32.98074722290039,32.98074722290039
58,2023-10-26,WBA,21.709999084472656,22.25,21.559999465942383,20.67227554321289,8832500.0,3.0,0.0006412114852523132,20.69840350345344,20.617567871058277,100.0,66.66666666666667,100.0,20.65798568725586,20.65798568725586
59,2023-10-26,WMT,54.23666763305664,54.616668701171875,53.869998931884766,53.35675811767578,16220100.0,3.0,-0.0073260894188535985,53.98181444826345,53.05823605832835,0.0,-66.66666666666667,100.0,53.5200252532959,53.5200252532959
60,2023-10-27,AAPL,166.91000366210938,168.9600067138672,166.8300018310547,167.5572967529297,58499100.0,4.0,-0.07880006540275986,172.35905538297433,163.78480448030692,24.631163784188786,-49.551058106864154,100.0,168.07192993164062,168.07192993164062
61,2023-10-27,AMGN,268.95001220703125,269.3599853515625,260.1600036621094,255.70018005371094,2874900.0,4.0,-0.31522443434153047,272.6424260597072,250.96439563625628,0.0,-99.99999999999949,100.0,261.80341084798175,261.80341084798175
62,2023-10-27,AXP,143.85000610351562,143.9600067138672,141.02999877929688,140.41989135742188,3442500.0,4.0,-0.06766693303956117,144.26343006726594,139.38521088325487,0.0,-100.0,100.0,141.8243204752604,141.8243204752604
63,2023-10-27,BA,180.0,182.3300018310547,179.00999450683594,179.69000244140625,4606300.0,4.0,0.05748556054274445,180.84518590061097,176.82814377061297,100.0,51.54013178301555,100.0,178.83666483561197,178.83666483561197
64,2023-10-27,CAT,243.0500030517578,243.9199981689453,237.86000061035156,236.597412109375,3229900.0,4.0,-0.1901862271453183,246.36121985635356,233.6107141442975,0.0,-95.3306041172857,100.0,239.98596700032553,239.98596700032553
65,2023-10-27,CRM,197.3000030517578,198.30999755859375,195.41000366210938,196.31356811523438,3168600.0,4.0,-0.013215306212657651,197.18501290684833,195.55529267583398,29.012575117105342,-41.65705281009638,100.0,196.37015279134116,196.37015279134116
66,2023-10-27,CSCO,51.63999938964844,52.150001525878906,51.400001525878906,50.747291564941406,13333900.0,4.0,-0.023182257637124337,52.03950048574765,49.88158360035261,16.024905184152544,-42.87239165182057,95.8939494914331,50.96054204305013,50.96054204305013
67,2023-10-27,CVX,150.72000122070312,151.25,143.9600067138672,139.89793395996094,24524300.0,4.0,-0.34358718551092693,159.29236650805473,134.6661194131692,0.0,-99.99999999999976,100.0,146.97924296061197,146.97924296061197
68,2023-10-27,DIS,79.75,81.02999877929688,79.2300033569336,79.07229614257812,10300600.0,4.0,-0.03698998054247227,80.91332164028923,78.3675672350363,0.0,-54.14246708471282,42.030398415962935,79.64044443766277,79.64044443766277
69,2023-10-27,DOW,48.02000045776367,48.54499816894531,47.84000015258789,46.868099212646484,4714900.0,4.0,0.016086894757883385,47.25082031783312,46.05673074824762,100.0,99.99999999999778,100.0,46.65377553304037,46.65377553304037
70,2023-10-27,GS,297.54998779296875,298.2699890136719,289.3599853515625,285.5254211425781,2601700.0,4.0,-0.2097549946925028,298.02265545204295,282.1744270674883,3.0444243404581783,-100.0000000000009,100.0,290.0985412597656,290.0985412597656
71,2023-10-27,HD,278.9800109863281,279.6700134277344,274.260009765625,272.9833068847656,2907300.0,4.0,-0.12986362390279282,279.44580422444204,270.4770880281621,0.0,-100.00000000000239,100.0,274.96144612630206,274.96144612630206
72,2023-10-27,HON,175.64999389648438,179.1199951171875,175.35000610351562,174.08099365234375,3400300.0,4.0,-0.028406968392658882,176.12849361133368,172.13182133007257,32.38814528346198,-86.23203294592781,100.0,174.13015747070312,174.13015747070312
73,2023-10-27,IBM,143.6199951171875,144.6999969482422,141.7100067138672,138.27598571777344,5469200.0,4.0,0.14797229132111056,143.81255947739282,130.0227981886228,83.89047251208649,46.59718102661001,100.0,136.9176788330078,136.9176788330078
74,2023-10-27,INTC,34.65999984741211,36.380001068115234,34.599998474121094,35.1771125793457,84128200.0,4.0,0.08392201007923461,36.575396889360434,29.997835125613516,90.9729726905736,99.99999999999999,78.82449588756845,33.28661600748698,33.28661600748698
75,2023-10-27,JNJ,148.49000549316406,148.66000366210938,144.9499969482422,142.20535278320312,11385800.0,4.0,-0.17473279900318062,151.10540216291,139.40630641456394,0.0,-100.00000000000001,100.0,145.25585428873697,145.25585428873697
76,2023-10-27,JPM,138.9499969482422,139.10000610351562,135.19000244140625,134.07632446289062,17434700.0,4.0,-0.14518159537146857,142.88822202198742,131.70689109650215,6.42293669258207,-99.99999999999889,80.4872320005565,137.29755655924478,137.29755655924478
77,2023-10-27,KO,55.54999923706055,56.13999938964844,55.099998474121094,54.368743896484375,13626500.0,4.0,-0.026047650543318923,55.70814852232864,53.96106890524297,0.0,-99.9999999999979,23.561782546634284,54.834608713785805,54.834608713785805
78,2023-10-27,MCD,256.54998779296875,259.3800048828125,254.8699951171875,252.79833984375,3209000.0,4.0,-0.06431037188548316,256.121117444198,251.0174933956458,0.0,-70.27484043059927,100.0,253.56930541992188,253.56930541992188
79,2023-10-27,MMM,74.51505279541016,74.61538696289062,72.71739196777344,69.93221282958984,3962109.0,4.0,-0.044903118901075345,72.23625295923019,69.22625110978022,0.0,-99.99999999999908,100.0,70.7312520345052,70.7312520345052
80,2023-10-27,MRK,105.31999969482422,105.56999969482422,102.22000122070312,101.43740844726562,8933800.0,4.0,-0.029368162077275883,105.36805596747145,99.8350283424244,40.47109679534295,-58.82096954627286,52.18847917591211,102.60154215494792,102.60154215494792
81,2023-10-27,MSFT,330.42999267578125,336.7200012207031,328.3999938964844,327.9429016113281,29856500.0,4.0,-0.3040825630890822,344.6109950886403,317.20109801031805,13.450937234478303,-54.02278398449893,100.0,330.9060465494792,330.9060465494792
82,2023-10-27,NKE,99.77999877929688,100.33999633789062,97.80999755859375,97.30359649658203,9602700.0,4.0,-0.16275800656545414,105.40588926190927,94.23299114987458,0.0,-88.20465294355465,100.0,99.81944020589192,99.81944020589192
83,2023-10-27,PG,148.97999572753906,149.9499969482422,146.27999877929688,145.29824829101562,8131800.0,4.0,-0.10341158782554771,150.8540367536015,143.7445248512162,0.0,-99.9999999999983,90.22779609480425,147.29928080240884,147.29928080240884
84,2023-10-27,TRV,163.77999877929688,163.77999877929688,159.88999938964844,159.0782470703125,1427700.0,4.0,-0.12369088347838897,166.1457988747256,157.1786640158994,0.0,-77.36025098258706,32.026950211052664,161.6622314453125,161.6622314453125
85,2023-10-27,UNH,525.989990234375,527.739990234375,521.260009765625,520.8230590820312,2585600.0,4.0,-0.16639978570901803,529.4944303420218,518.2733105433949,0.0,-100.00000000000001,100.0,523.8838704427084,523.8838704427084
86,2023-10-27,V,231.1699981689453,231.38999938964844,228.02999877929688,227.93528747558594,5540900.0,4.0,-0.22027454469551344,238.92136772916797,223.3053270136706,0.0,-97.1006946293318,100.0,231.11334737141928,231.11334737141928
87,2023-10-27,VZ,34.380001068115234,34.59000015258789,33.34000015258789,32.36138916015625,23924800.0,4.0,-0.009330762233787482,33.814132510962324,31.734456559675696,42.26461469750384,-84.16359265967009,56.171139574585304,32.77429453531901,32.77429453531901
88,2023-10-27,WBA,21.850000381469727,22.06999969482422,21.030000686645508,20.138795852661133,9208600.0,4.0,-0.01572614257806748,21.085112028312864,19.88473278980237,4.92367184615938,-54.657828126075366,0.5815058340617877,20.484922409057617,20.484922409057617
89,2023-10-27,WMT,53.82666778564453,53.9900016784668,53.516666412353516,53.15885925292969,13829700.0,4.0,-0.01547172400608332,53.929302333359296,52.86997083965503,0.0,-99.99999999999898,100.0,53.399636586507164,53.399636586507164
150,2023-10-30,AAPL,169.02000427246094,171.1699981689453,168.8699951171875,169.619140625,51131000.0,0.0,0.004524414111443775,172.28584953812492,164.63161567183602,46.03304780178332,31.892370154787578,32.70566777469663,168.45873260498047,168.45873260498047
151,2023-10-30,AMGN,265.0,266.3500061035156,262.5,257.2838134765625,2974600.0,0.0,-0.36925370168461313,270.61079454626804,250.73622846398584,13.754310866506529,-64.21635141523697,100.0,260.67351150512695,260.67351150512695
152,2023-10-30,AXP,142.72000122070312,143.86000061035156,141.72999572753906,142.36753845214844,3303300.0,0.0,-0.024640604873724214,144.0244059996775,139.89584393928735,47.915466227689976,-22.29610141114566,100.0,141.96012496948242,141.96012496948242
153,2023-10-30,BA,179.4199981689453,184.16000366210938,179.4199981689453,182.35000610351562,5507100.0,0.0,0.16438287918100514,183.59224205594109,175.8377582492347,100.0,133.33333333333331,100.0,179.7150001525879,179.7150001525879
154,2023-10-30,CAT,240.94000244140625,243.60000610351562,239.17999267578125,240.1678009033203,4478300.0,0.0,-0.11771595397885903,245.23997257551957,234.82287837662886,37.165327369842686,-41.73812736962604,100.0,240.03142547607422,240.03142547607422
155,2023-10-30,CRM,199.0,200.5800018310547,197.0800018310547,199.01004028320312,3438300.0,0.0,0.08670779073091239,199.75256302753647,194.3076863010768,79.90300658098153,73.66836088448744,19.427335560974303,197.03012466430664,197.03012466430664
156,2023-10-30,CSCO,51.349998474121094,51.63999938964844,51.09000015258789,50.75713348388672,13322400.0,0.0,-0.022457754995983237,51.813833654359236,50.00554615215932,16.751205942595888,-67.88228430919847,96.93614621835562,50.90968990325928,50.90968990325928
157,2023-10-30,CVX,145.66000366210938,146.44000244140625,144.32000732421875,141.58425903320312,13857100.0,0.0,-0.4194765647219185,157.04019428295643,134.2207996745631,13.551439690614274,-73.36920888297796,100.0,145.63049697875977,145.63049697875977
158,2023-10-30,DIS,79.72000122070312,80.93000030517578,79.52999877929688,80.41790771484375,10291200.0,0.0,0.0039141625885434905,81.13272912807788,78.53689138583813,53.109856793984825,4.356117408061299,42.03039841596294,79.83481025695801,79.83481025695801
159,2023-10-30,DOW,48.65999984741211,49.04999923706055,47.994998931884766,47.09215545654297,3698600.0,0.0,0.02632712615425703,47.41897604116719,46.10776498666484,100.0,117.32107573134756,100.0,46.763370513916016,46.763370513916016
160,2023-10-30,GS,293.45001220703125,301.80999755859375,293.2900085449219,296.2802429199219,3065200.0,0.0,0.0859723423893115,300.59240187711873,282.69553147249064,61.9330800678848,75.09536822781035,19.81067066785203,291.6439666748047,291.6439666748047
161,2023-10-30,HD,277.4700012207031,282.32000732421875,276.9599914550781,277.940185546875,3074400.0,0.0,0.022743309176860294,280.42621575157864,270.986046211312,54.29032816468439,39.52121896660773,26.222780552520756,275.7061309814453,275.7061309814453
162,2023-10-30,HON,177.5399932861328,180.3000030517578,176.60000610351562,176.78562927246094,2633800.0,0.0,0.07739207830627493,177.9107163015312,171.67733454075395,65.85564070567692,48.52624279020991,39.376455585387525,174.79402542114258,174.79402542114258
163,2023-10-30,IBM,143.19000244140625,144.5,142.5800018310547,138.38272094726562,4204100.0,0.0,0.149365415231955,143.1010922559665,131.46678646717803,84.12518079075677,47.06997128752564,100.0,137.28393936157227,137.28393936157227
164,2023-10-30,INTC,35.470001220703125,35.959999084472656,34.91999816894531,35.32557678222656,36656300.0,0.0,0.12852594740802914,37.16801467046819,30.42469773187556,91.37607283749472,67.08871829972065,78.82449588756843,33.796356201171875,33.796356201171875
165,2023-10-30,JNJ,146.08999633789062,147.24000549316406,146.0,143.60198974609375,8205300.0,0.0,-0.17388376253077809,149.89676659955606,139.78800970659628,20.08916024717844,-60.99966751167911,100.0,144.84238815307617,144.84238815307617
166,2023-10-30,JPM,136.44000244140625,138.0399932861328,136.0399932861328,135.7857666015625,9855500.0,0.0,-0.14956603746742303,141.72819885828451,132.11101928136392,29.658233608323528,-57.31322456551607,80.4872320005565,136.91960906982422,136.91960906982422
167,2023-10-30,KO,55.43000030517578,56.279998779296875,55.41999816894531,55.26438903808594,15014300.0,0.0,-0.0015046156860449855,55.77477563230811,54.109331957413566,52.008667579631314,30.86597619594283,7.526844212848236,54.94205379486084,54.94205379486084
168,2023-10-30,MCD,260.1000061035156,262.05999755859375,254.60000610351562,257.1374816894531,6305100.0,0.0,0.08686868413849425,258.59330362087627,250.3293953537331,67.39894602061594,98.23989530255047,18.0508264919103,254.4613494873047,254.4613494873047
169,2023-10-30,MMM,73.6287612915039,75.02508544921875,73.39464569091797,71.53028869628906,3161626.0,0.0,-0.0004937515689249494,72.39677997747262,69.46524242242972,52.85647198187984,14.080650924984276,52.98060901243945,70.93101119995117,70.93101119995117
170,2023-10-30,MRK,103.27999877929688,104.5,102.61000061035156,101.2992935180664,6915500.0,0.0,-0.06632113889673974,104.88332550962645,99.66863448182863,39.232158982689334,-69.54597869026418,52.188479175912114,102.27597999572754,102.27597999572754
171,2023-10-30,MSFT,333.4100036621094,339.45001220703125,331.8299865722656,335.4004211425781,22828100.0,0.0,-0.03600935962197127,344.08851573780584,319.970764657702,43.92846461222167,15.735520948332251,54.78764535508978,332.0296401977539,332.0296401977539
172,2023-10-30,NKE,99.0,102.05000305175781,99.0,101.09722900390625,8206700.0,0.0,-0.060155848514497734,104.87580126528174,95.40197354550928,42.06472298861248,-8.784410144816606,49.778822325752806,100.13888740539551,100.13888740539551
173,2023-10-30,PG,147.89999389648438,149.5500030517578,147.5399932861328,147.37167358398438,5412800.0,0.0,-0.06499054749414768,150.22072774764038,144.4140302479651,38.89197391040159,-34.180488437534095,90.22779609480423,147.31737899780273,147.31737899780273
174,2023-10-30,TRV,161.5500030517578,165.8699951171875,161.5500030517578,163.86009216308594,2187700.0,0.0,-0.001542235774081746,166.48161188513214,157.94178136437958,55.28652101167989,41.936441279433026,1.8673710078502197,162.21169662475586,162.21169662475586
175,2023-10-30,UNH,525.0,531.8200073242188,522.9400024414062,526.1141357421875,2555400.0,0.0,-0.028231289790369374,529.5365002178128,519.3463733173435,50.1157475084004,79.72394255569293,55.171020763156555,524.4414367675781,524.4414367675781
176,2023-10-30,V,232.19000244140625,233.3800048828125,230.02999877929688,231.7230987548828,5170300.0,0.0,-0.12179664230427534,237.67010027467532,224.861470159895,34.76947819553183,-11.074547285936763,20.137018021724966,231.26578521728516,231.26578521728516
177,2023-10-30,VZ,33.84000015258789,34.79999923706055,33.84000015258789,33.50333023071289,31497700.0,0.0,0.02018079405079476,34.07563122927632,31.837475689058646,65.72024922857027,88.35438991662926,1.4254303501513823,32.95655345916748,32.95655345916748
178,2023-10-30,WBA,21.25,21.40999984741211,20.690000534057617,20.100692749023438,9239900.0,0.0,-0.024160626281986453,21.01158816771815,19.766141820379996,4.600493300834074,-125.40412931598493,26.07578764268902,20.388864994049072,20.388864994049072
179,2023-10-30,WMT,53.81999969482422,54.41999816894531,53.5966682434082,53.769046783447266,12653700.0,0.0,0.0032332427553214416,54.060754842510455,52.92322342897392,55.13985715834149,7.266015380223348,14.970393357047321,53.49198913574219,53.49198913574219
180,2023-10-31,AAPL,169.35000610351562,170.89999389648438,167.89999389648438,170.09727478027344,44846000.0,1.0,0.06873249806074,172.410385628901,165.1624964511771,49.47484369088819,18.918201902150543,41.88082135635587,168.78644104003905,168.78644104003905
181,2023-10-31,AMGN,255.88999938964844,257.4200134277344,249.6999969482422,249.96189880371094,4885100.0,1.0,-0.6821945131858342,271.4095861093615,245.65279182032603,8.296435317616513,-132.54635168370797,100.0,258.53118896484375,258.53118896484375
